filename,caption
test_31.jpg,"A colorful and vibrant painting of sailboats on a calm sea. The foreground features two sailboats docked on a rocky shore, with the sailboats positioned side by side. The sailboats are depicted in a realistic style, with their sails unfurled and their hulls resting on the calm water. The water is depicted in a light blue hue, with small waves rippling across the surface. The shore is composed of a rocky beach with a few small rocks scattered around, and the background is dominated by a large, light-colored cliff covered in dense green vegetation. The cliff extends into the sky, creating a dramatic contrast between the light and dark elements of the painting. The sky is depicted in a light blue hue, with a few scattered clouds. The overall composition of the painting is well-balanced, with the sailboats and the cliff creating a sense of depth and perspective. The painting is done in a realistic style, with attention to detail and a focus on the natural beauty of"
test_32.jpg,A man in a white hat is flying a kite in a park.
test_33.jpg,A photo of sheep standing on a grassy hill overlooking a lake and mountains.
test_34.jpg,A silver Chevrolet pickup truck is parked in a parking lot.
test_35.jpg,"A yellow diamond-shaped sign with the word ""BUMP"" on it hangs from a streetlight pole. The streetlight is lit by four bright lights, which are positioned in a square formation around the sign. The street is dark, and the only light comes from the streetlight and the sign."
test_36.jpg,Banana peel in front of a red double decker bus.
test_37.jpg,"Group of people at ski lift with sign reading ""Filipowa"" above them."
test_38.jpg,Cow grazing in field with black squares in background.
test_39.jpg,A mountain scene with two people walking down a dirt road.
test_40.jpg,A double decker bus drives down a street in London.
test_41.jpg,"A cluttered kitchen counter with a sign that says ""Fish give brains with bones you can make money, more fish"" and a sign that says ""Thank you for not smoking""."
test_42.jpg,Three men are bathing an elephant in a river.
test_43.jpg,A boy in red shorts and a black shirt is catching a frisbee.
test_44.jpg,A blue sky with white clouds and black squares scattered around the sky.
test_45.jpg,A person is skateboarding over a ramp.
test_46.jpg,A bird is flying over a body of water at sunset.
test_47.jpg,A red and white tram is on the street in front of a building.
test_48.jpg,A bus is stopped at a bus stop.
test_49.jpg,A boy is walking with a small brown horse in a field.
test_50.jpg,A street sign with the number 710 on it.
test_51.jpg,A classic 1950s Chevrolet pickup truck is parked in front of a parking meter.
test_52.jpg,A man runs after a dog on a beach.
test_53.jpg,"A dining table is covered with several dishes of food, including a pie, salad, rice, and other dishes. The table is made of wood and is dark brown in color. The dishes are arranged in a circle around the table. The food is mostly vegetarian, with some meat dishes. The table is lit by a warm light, which creates a cozy atmosphere."
test_54.jpg,Skateboarder in middle of a crowd.
test_55.jpg,A bakery with a lot of donuts on display.
test_56.jpg,Two sandwiches on a plate with a bag of chips.
test_57.jpg,A three wheeled motorcycle with a seat and a trailer attached.
test_58.jpg,A man surfing on a white and blue surfboard.
test_59.jpg,A parking meter is on the windshield of a car.
test_60.jpg,Five brown bear cubs are on a grassy patch of land in a zoo enclosure.
test_61.jpg,Four jets are flying in formation.
test_62.jpg,A black and white photo of a building with a clock on it.
test_63.jpg,"A plate of food with a chicken breast, sweet potato fries, and a steak."
test_64.jpg,A storefront window with a table between three bears.
test_65.jpg,A knife is on a wood slice with cigarettes and cloves next to it.
test_66.jpg,Two clocks on a building with a red roof.
test_67.jpg,A snowboarder is jumping off a ramp. There are other snowboarders in the background.
test_68.jpg,A tennis player is hitting a ball on a grass court.
test_69.jpg,A kitchen with a large island in the center.
test_70.jpg,A teddy bear is sitting on a window sill and reading a book.
test_71.jpg,Tennis player in white shirt and red shorts is about to hit the ball.
test_72.jpg,Three men are posing for a picture. They are all wearing black shirts. The man on the left is holding a video game controller. The man in the middle is holding his hand to his chin. The man on the right is holding a video game controller.
test_73.jpg,Man in wetsuit holding surfboard on dock surrounded by black squares.
test_74.jpg,A bathroom with a large shower and a large vanity with a sink.
test_75.jpg,A person walking down a city street holding an umbrella.
test_76.jpg,A red and white bus is parked in front of a large green crane.
test_77.jpg,A bathroom with a toilet and a sink.
test_78.jpg,A person is feeding a pigeon on the left side of the image. The pigeon is eating from the person's hand. There are many other pigeons in the background.
test_79.jpg,A toddler is sleeping on a mattress on the floor next to a bunk bed.
test_80.jpg,A garden with a topiary of a dog in the center.
test_81.jpg,"A young child is standing on a snowy hill wearing a yellow jacket, black pants, and a helmet."
test_82.jpg,A field of grass and cows with a lake in the background.
test_83.jpg,A hand is using a computer mouse over a white keyboard.
test_84.jpg,A yellow fire hydrant is on the sidewalk in front of a brick building.
test_85.jpg,Two giraffes stand in front of a leafy green backdrop.
test_86.jpg,A truck is parked next to a pile of oranges.
test_87.jpg,A black and white photo of a train with the number 32670 on the front.
test_88.jpg,Kitchen with red and white checkered tile backsplash.
test_89.jpg,Surfer riding wave with black squares in background.
test_90.jpg,A man surfing in the ocean with a large wave.
test_91.jpg,A boy holds a large orange balloon and a rainbow kite in a field.
test_92.jpg,"A chain link fence with barbed wire at the top is in the background. There is a street light in the distance. There is a sign on the street light that says ""No Parking"". There is a white microwave on the ground. There is a piece of trash on the ground. There are black squares all over the image."
test_93.jpg,A blue car with a surfboard on the roof rack is parked in a parking lot.
test_94.jpg,"A close-up of a vintage typewriter with the keys W, E, R, T, U, O, and a QWERTY layout."
test_95.jpg,A view of a lake and a building with a large number of black squares in the foreground.
test_96.jpg,A yellow and gray train sits on a track.
test_97.jpg,Man sits on beach with surfboards and beer.
test_98.jpg,A woman is driving a beige car with a small dog in the front seat.
test_99.jpg,A slice of pizza with olives and peppers sits on a green plate with a salad of cabbage and onions.
test_100.jpg,A puggle wearing a red heart tie is sitting on a couch.
test_101.jpg,A small white and red airplane sits on the edge of the water.
test_102.jpg,A woman is petting a dog on a bench.
test_103.jpg,A tennis player stands on a red court with a large Wilson racquet in the foreground.
test_104.jpg,A girl is standing on a beach and there is a kite in the sky.
test_105.jpg,A yellow train engine sits on a track in front of a building.
test_106.jpg,Two full lunch containers and one container with a side of hot dog topping.
test_107.jpg,A woman in a white tennis outfit is playing tennis on a grass court.
test_108.jpg,A plate of food that includes carrots and peppers.
test_109.jpg,A train is crossing a bridge.
test_110.jpg,A man sits on a bench at a train station. He is wearing a hat and a vest. He is looking at something in front of him. There are two suitcases on the bench next to him.
test_111.jpg,A man holding a phone to his ear with a painted on face and a red and white scarf around his neck.
test_112.jpg,Train with number 7615 on it is on a track.
test_113.jpg,A park bench is in the foreground of this night time shot. Behind the bench is a white van parked in a driveway. In the background are several houses and trees.
test_114.jpg,A baseball player is swinging his bat at the ball.
test_115.jpg,A snowboarder is jumping over a half pipe.
test_116.jpg,A side by side of a tennis player.
test_117.jpg,A tennis court with 4 people on it.
test_118.jpg,A messy bedroom with a person standing in the middle of it.
test_119.jpg,"The image is a composite of two photographs, each showing a different scene. The first photograph is of a group of people standing on a balcony overlooking a river. The second photograph is of a group of elephants standing on a rocky shore.

The first photograph shows a group of people standing on a balcony overlooking a river. The balcony is made of wood and has a blue tarp on the left side. The people are standing in a group, and some of them are wearing hats. The river is wide and has a lot of water flowing in it. The river is surrounded by trees and plants.

The second photograph shows a group of elephants standing on a rocky shore. The elephants are all different sizes and colors. The elephants are standing in a group, and some of them are eating. The shore is made of rocks and sand. The water is flowing in the background.

The two photographs are combined in a way that creates a sense of contrast between the two scenes. The"
test_120.jpg,A boy is jumping in the air in front of a fence.
test_121.jpg,A woman is talking on the phone in front of a crowd of people.
test_122.jpg,A lifeboat is being lowered into the water.
test_123.jpg,A bald man with a beard is holding a knife and looking at a plate of food.
test_124.jpg,A black and white photo of a parking meter in the middle of a street with cars parked behind it.
test_125.jpg,A field of pink cherry blossoms with a blue sky and white clouds in the background.
test_126.jpg,A photo of an aerial view of a city with a wing of a plane in the bottom left corner.
test_127.jpg,"Plate of food including a hot dog, chili beans, and a juice box."
test_128.jpg,A group of people are on a beach with a camel.
test_129.jpg,Giraffe in a grassy field with black squares all around it.
test_130.jpg,"A night view of a small shrine or temple with a red door. The shrine is covered with various items, including a red umbrella, a lantern, and some other objects. The door is open, and there are some signs on the door and the surrounding area. The shrine is located in a dark area, and the only light comes from the streetlights."
test_131.jpg,A skier is sitting on a snowy mountain. The skier is wearing a black jacket and pants. The skier is sitting on a pair of skis. The skier is holding a laptop. The skier is looking at the laptop. The skier is sitting in front of a ski lift. The ski lift is in the background. The skier is sitting on a snow-covered mountain. The mountain is in the background. The sun is shining in the background. The sun is in the top right corner. The sky is in the background. The sky is blue.
test_132.jpg,A man stands at a train station with a bicycle waiting for the train.
test_133.jpg,A child's hand is on a laptop keyboard.
test_134.jpg,Two orange cats sleeping on a blue blanket with a red and white Santa hat on top of them.
test_135.jpg,A chicken with a red head and a pink body is standing on a bed of straw.
test_136.jpg,A blue vintage car is parked in a garden with a surfboard on its roof.
test_137.jpg,A couple cutting a three layer cake decorated with roses.
test_138.jpg,No.
test_139.jpg,A tennis player stands on the court in front of a large crowd.
test_140.jpg,A kitchen with wood cabinets and a pink bowl of vegetables.
test_141.jpg,Girl with blonde hair and white shirt holding a tennis racket.
test_142.jpg,Five people are standing on a beach holding surfboards.
test_143.jpg,An empty apartment with a large window and a refrigerator.
test_144.jpg,A variety of chocolate donuts and cupcakes are displayed on a pink doily.
test_145.jpg,"Several different types of food are displayed on a table including apples, oranges, and a variety of other fruits and vegetables."
test_146.jpg,A baseball player named Hughes stands at the plate.
test_147.jpg,A man snowboarding in front of a brick wall.
test_148.jpg,A stop sign with a bicycle behind it.
test_149.jpg,"A group of elephants in a zoo enclosure. The elephants are all gray and wrinkled, and the one in the middle is smaller than the others. The elephants are standing in a group, and the one in the middle is facing the camera. The background of the image is green and shows trees and bushes."
test_150.jpg,A black cat is laying on a silver macbook. The cat is facing the left of the image and has its mouth wide open. There is a book case to the right of the cat.
test_151.jpg,Two women are sitting on a bench in a train station. A little boy is standing in front of them.
test_152.jpg,A man stands in front of a large building with a North Korean flag on top.
test_153.jpg,A fire hydrant in front of a house.
test_154.jpg,A large stone building with two clocks on the tower has a blue flag flying from the top.
test_155.jpg,A table full of food has a blue tablecloth. On the table are two trays of food. One tray has a variety of snacks and the other tray has a variety of cheeses and fruit. There are also some plastic cups of food on the table.
test_156.jpg,A man and a child blow out candles on a birthday cake.
test_157.jpg,A zebra stands in front of a green background with black squares.
test_158.jpg,A baseball game is underway. The batter is wearing number 12.
test_159.jpg,"A long line of fire trucks with the word ""Chicago"" on the side."
test_160.jpg,Laptop with standards next on screen.
test_161.jpg,A red duck toothbrush holder holds four toothbrushes.
test_162.jpg,Man feeding giraffes through chain link fence.
test_163.jpg,"A clock with the time set to 10:45. The clock is on a sign that says ""Orioles"" at the top and ""Salt More"" at the bottom."
test_164.jpg,A man is skateboarding in the air.
test_165.jpg,A young woman sits on a brick wall outdoors.
test_166.jpg,A man in an orange jacket is walking down a brick sidewalk.
test_167.jpg,A United Express airplane is parked on the runway.
test_168.jpg,A tall clock tower stands in the middle of a town square. The clock tower is made of stone and has a large clock on its face. The clock shows that it is 3:00. There is a bird flying in the sky above the clock tower. The bird is black and has a long tail. The sky is cloudy and there are some trees in the background.
test_169.jpg,A sign for a pub and a sign for a school.
test_170.jpg,A large bus station with a sign that says Bus Stand Mukenian above the entrance.
test_171.jpg,A close up of a black bear's face is in the foreground. The bear's fur is black and the background is green.
test_172.jpg,A woman in a pink and blue Ford shirt is carrying a surfboard out of the water.
test_173.jpg,A girl in a red sweatshirt walking down a school bus lane.
test_174.jpg,A cake that is shaped like a hockey stick and has the year 2013 on it.
test_175.jpg,A produce market with a man in a white apron standing in the center. There are several people in the background. There are many fruits and vegetables on display.
test_176.jpg,A group of people are sitting at a table having breakfast.
test_177.jpg,A sign for the Playhouse Yard is on a brick wall.
test_178.jpg,A group of men pose for a picture at Disneyland.
test_179.jpg,A woman is lying on her side with her chin resting on her hand and she is smiling at a small teddy bear that is sitting in front of her. The teddy bear is sitting on a red surface.
test_180.jpg,A beach with many people on it.
test_181.jpg,A man doll in a suit stands in a living room.
test_182.jpg,A red fire hydrant sits in a grassy area in front of a wooden fence.
test_183.jpg,"The interior of a vehicle with two sinks, two mirrors, and a lot of black squares."
test_184.jpg,"A cubicle office with a computer, keyboard, mouse, and other office supplies."
test_185.jpg,"A double decker bus with the words ""First"" on the front and ""SORRY NOT IN SERVICE"" on the front window."
test_186.jpg,Large rocks with painted stop and no sign on them.
test_187.jpg,A clock tower is in front of a building.
test_188.jpg,Tennis player playing tennis with a tennis racket.
test_189.jpg,Two dogs are running in the water at the beach.
test_190.jpg,A yellow traffic light hangs from a wire in front of a blue sky.
test_191.jpg,A sandwich wrapped in paper sits on a table.
test_192.jpg,"A bathroom with a black and white checkered floor, a toilet, a bathtub, a shower curtain, a towel rack, a sink, a mirror, a towel, a shower, a curtain, a stool, a scale, a rug, a soap dispenser, a bottle, a basket, a cabinet, a cabinet door, a cabinet handle, a cabinet shelf, a cabinet top, a cabinet wall, a wall, a window, a curtain, a curtain rod, a light, a light fixture, a mirror, a mirror frame, a towel bar, a towel, a towel bar, a towel bar, a towel bar, a towel bar, a towel bar, a towel bar, a towel bar, a towel bar, a towel bar, a towel bar, a towel bar, a towel bar, a towel bar, a towel bar, a towel bar, a towel bar, a towel bar, a towel bar, a towel bar, a towel bar, a towel"
test_193.jpg,A man and a child are skiing down a snowy slope. The man is wearing a bright yellow jacket and the child is wearing a red jacket.
test_194.jpg,A kitchen with white cabinets and a blue towel hanging on the right side.
test_195.jpg,A busy city street with umbrellas.
test_196.jpg,A large black ship is docked in a harbor. The ship is called the Brunel's Great Britain.
test_197.jpg,"Several pieces of pottery sit on a white shelf against a white brick wall. The shelf is decorated with black square tiles. On the top shelf are two tall, cone-shaped candle holders. The candle holders are brown and tan with green and brown accents. Below the candle holders are several pieces of pottery. There are two square plates, one with a green and brown flower design and the other with a green and yellow flower design. Below the plates are two bowls and two coasters. The bowls are green and yellow with a flower design. The coasters are green and yellow with a flower design."
test_198.jpg,A photo of a group of people on horses riding along a beach.
test_199.jpg,"A stack of books on a bed includes Embroidery Stitches, The Poisonwood Bible, and Complete Guide to Embroidery."
test_200.jpg,A cat is sitting in a bathroom sink. The cat is gray and brown with wide yellow eyes. The cat is looking at the camera. There is a toothbrush and toothpaste on the sink.
test_201.jpg,The interior of a cathedral is shown. The cathedral is very tall and has a very high ceiling. The walls are made of stone and the floor is made of wood. There are many windows and chandeliers. There are people sitting in the pews.
test_202.jpg,A large group of cows are standing in a field.
test_203.jpg,A red and white stop sign is in the foreground. Behind the sign is a street with cars parked on it. In the background is a tree with purple flowers.
test_204.jpg,Man with a white shirt and black shorts is holding a green frisbee.
test_205.jpg,A man is holding a floral umbrella.
test_206.jpg,A woman is sitting at a table in a restaurant. She is holding a remote and looking at it. There is a cup of coffee on the table.
test_207.jpg,"A bathroom with a window, a bathtub, a toilet, and a sink."
test_208.jpg,Round gold pocket watch with Roman numerals on a red and black background.
test_209.jpg,Cows grazing in a lush green pasture with a distant mountain range.
test_210.jpg,A train with ads for barley and moline is on a track.
test_211.jpg,A dog is lying on the floor next to an open laptop.
test_212.jpg,"A yellow double-decker bus with the words ""Trotters Ethnic Tours"" on the side."
test_213.jpg,Black and white photo of a street scene with a red umbrella and a graffitied wall.
test_214.jpg,A tree with a bench under it. There are many people in the background. There is a lake in the background.
test_215.jpg,A baseball player is standing in a batting stance.
test_216.jpg,Bathroom sink with two basins and a mirror.
test_217.jpg,"The image depicts a narrow street scene with a triangular traffic sign prominently displayed in the foreground. The sign features a red border and a white background, with a black silhouette of two people walking in the center. The sign is mounted on a metal post, which is situated in the middle of the street.

To the left of the sign, there is a dark-colored car parked on the street. The car is positioned at a slight angle, facing the street, and its windows are partially visible. The car appears to be a sedan or a compact model, with a sleek design.

On the right side of the image, there is a row of parked bicycles. The bicycles are parked along a narrow sidewalk, which is lined with buildings. The buildings are primarily made of brick, with some having a mix of red and brown tones. The buildings have multiple windows, and some have small balconies or terraces.

The sky in the background is clear, with a few clouds"
test_218.jpg,A market with a variety of vegetables and meat.
test_219.jpg,A surfer is in the water with a surfboard.
test_220.jpg,A red truck with graffiti on the side of it is parked on a street.
test_221.jpg,Three people are sitting at a table playing video games.
test_222.jpg,A man in a yellow raincoat is walking down the street.
test_223.jpg,A man is walking on the beach with a surfboard.
test_224.jpg,"A wooden table is covered with a variety of food including bread, fruit, and vegetables."
test_225.jpg,A black cat lying on a desk in front of a computer.
test_226.jpg,"A living room with a couch, coffee table, rug, curtains, fireplace, and a sliding glass door."
test_227.jpg,A large black airplane is flying through a cloudy sky.
test_228.jpg,A bridge over a river with a train on it.
test_229.jpg,A baseball player wearing a white uniform with the word SPARTANS on the front is throwing a ball.
test_230.jpg,A book is laying on a bed. The book is purple and has a picture of a woman on the cover. The woman has a black piece of paper over her face.
test_231.jpg,Three elephants are in the water. The elephants are gray. The water is blue. The sky is blue.
test_232.jpg,A close up of a bottle of Brewers Special Reserve beer.
test_233.jpg,A pair of zebras are walking through a grassy field. The zebras are black and white stripes. The background is a blur of black squares.
test_234.jpg,A group of zebras graze in a grassy field with a mountain range in the background.
test_235.jpg,A bathroom sink with a red bottle of hand soap on it.
test_236.jpg,Photograph of a park with a statue in the background and a man in a black shirt with the number 23 on the back.
test_237.jpg,A group of people playing frisbee in a park.
test_238.jpg,A tennis court with a few people sitting in the stands.
test_239.jpg,"In this image, there are several people riding on elephants. The elephants are walking on a dirt path in a lush green field. The people are wearing casual clothes and are riding on the elephants' backs. The elephants are walking in a line, and the people are riding in a line behind them. The background of the image is a mountain range, and the sky is blue with some clouds."
test_240.jpg,A market on a floating dock. There are several boats on the water. The boats are filled with various goods. There are people in the boats. There is a man wearing a straw hat.
test_241.jpg,A sign on a pole that says have you paid?
test_242.jpg,A bird is perched on a rock.
test_243.jpg,"A messy table is covered in food and drink. There are 3 full cups of coffee, 2 half full cups of coffee, 1 full cup of tea, 1 half full cup of tea, 1 full glass of water, 1 half full glass of water, 1 full plate of food, 1 half full plate of food, 1 full bowl of food, 1 half full bowl of food, 1 full plate of eggs, 1 half full plate of eggs, 1 full plate of pancakes, 1 half full plate of pancakes, 1 full plate of waffles, 1 half full plate of waffles, 1 full plate of french toast, 1 half full plate of french toast, 1 full plate of oatmeal, 1 half full plate of oatmeal, 1 full plate of scrambled eggs, 1 half full plate of scrambled eggs, 1 full plate of eggs benedict, 1 half full plate"
test_244.jpg,An elephant is walking through a forest.
test_245.jpg,A man is eating a meal at a restaurant.
test_246.jpg,A cat is sitting on the floor next to a ball.
test_247.jpg,A cat is drinking from a cup with the word Arnotts on it.
test_248.jpg,Skier in snow surrounded by black squares.
test_249.jpg,A skier is walking down a snowy mountain.
test_250.jpg,A giraffe is partially obscured by black squares in the foreground.
test_251.jpg,A clock tower with two clocks on it.
test_252.jpg,A laptop sits on a bed with a painting on the wall behind it.
test_253.jpg,A skateboarder is jumping over a ramp.
test_254.jpg,Snowboarders jumping in the air.
test_255.jpg,A man is cutting a cake that says Happy Birthday on it.
test_256.jpg,A black steam locomotive with the number 99 37-3 on the front.
test_257.jpg,A kitchen with unfinished cabinets and a dishwasher.
test_258.jpg,A little girl is sitting on a parking meter in front of a car.
test_259.jpg,A black motorcycle is parked in a parking lot. The motorcycle is a BMW.
test_260.jpg,"A tall, six-tiered cake is on a table covered with a gold tablecloth. The cake is decorated with white and gold ribbon and red and yellow flower petals."
test_261.jpg,A woman is walking on the sidewalk next to a red fire hydrant.
test_262.jpg,A street corner with a sign for Sav-On Flooring.
test_263.jpg,A surfer rides a wave in the ocean.
test_264.jpg,Baseball game with player at home plate and catcher behind him. Man in blue shirt is standing in front of home plate. Man in black is behind home plate. Man in black is standing behind batter. Man in black is standing behind catcher. Man in black is standing behind batter. Man in black is standing behind catcher. Man in black is standing behind batter. Man in black is standing behind catcher. Man in black is standing behind batter. Man in black is standing behind catcher. Man in black is standing behind batter. Man in black is standing behind catcher. Man in black is standing behind batter. Man in black is standing behind catcher. Man in black is standing behind batter. Man in black is standing behind catcher. Man in black is standing behind batter. Man in black is standing behind catcher. Man in black is standing behind batter. Man in black is standing behind catcher. Man in black is standing behind batter. Man in black is standing behind
test_265.jpg,"A plate of vegetables and dip is on a table. The plate is blue and has a pattern of yellow, red, and green. The vegetables are arranged in a circle around the plate. There is a bowl of dip in the center of the plate. The vegetables include broccoli, carrots, and celery. The knife is on the left side of the plate."
test_266.jpg,"A man in a black hat and jacket is standing on a snowy hill. He is watching a young boy in a green jacket and black pants skiing down the hill. The boy is wearing a helmet and is holding a pair of skis. There are other people standing on the hill, watching the boy ski."
test_267.jpg,A cat sitting on a toilet seat next to another cat looking at it.
test_268.jpg,A large airplane is flying over a foggy airport.
test_269.jpg,A man and woman are walking in the snow. The sun is shining through the clouds.
test_270.jpg,A boat with benches on it is on the water. There is a bridge in the background.
test_271.jpg,A man is throwing a yellow frisbee in a field.
test_272.jpg,A train car is covered in graffiti.
test_273.jpg,Two female tennis players are playing on a grass court.
test_274.jpg,"A desk with a laptop, keyboard, mouse, printer, and other office supplies."
test_275.jpg,A group of people pose for a picture on a tennis court.
test_276.jpg,Three seagulls are perched on a wooden railing against a blue sky.
test_277.jpg,A bike is locked to a bike rack in front of a bus.
test_278.jpg,A black car door with a blue bird on it.
test_279.jpg,A red barn with a grey roof is in the middle of a field.
test_280.jpg,A bench sits in the middle of a stone plaza with the ocean in the background. The ocean is a deep blue color and the sky is clear with a few black squares in the background.
test_281.jpg,Two trains sit on tracks at a station.
test_282.jpg,Frisbee player in a red shirt and black pants is throwing a frisbee.
test_283.jpg,A brick wall with a sign that says Copper Alley.
test_284.jpg,A skier is skiing down a snowy hill.
test_285.jpg,A street sign with the address 131 and 132 on it.
test_286.jpg,A woman and a man are sitting in a chair in a zoo. The woman is holding a bear. The bear is sitting on the woman's lap. The man is sitting next to the woman. The bear is black. The woman is wearing a blue shirt. The man is wearing a pink shirt. The background is a chain link fence.
test_287.jpg,A black and white photo of a baseball team.
test_288.jpg,Air canada plane with a maple leaf on the tail flying in the sky.
test_289.jpg,A group of people dressed in period clothing are posing in a large indoor train station.
test_290.jpg,A black and white photo of birds in the water.
test_291.jpg,A kitchen with a red chili plant in a pink container on the counter.
test_292.jpg,Two men are playing frisbee in front of a house.
test_293.jpg,A gray cat is sitting on top of a Samsung TV.
test_294.jpg,A cowboy is roping a steer in a rodeo.
test_295.jpg,"Four people are on a bike with a man in a white shirt and the others in yellow, red, and blue."
test_296.jpg,A still life of a pomegranate and apple on a wooden table.
test_297.jpg,A little girl is eating a slice of pizza.
test_298.jpg,A park bench sits in front of a field of red flowers with a double decker bus in the background.
test_299.jpg,A black and white photograph of a skateboarder jumping over a skateboard. The skateboarder is in mid-air with his arms outstretched. The background is a cityscape with buildings and a street sign. The skateboarder is wearing a white shirt and dark pants. The skateboard is white and black. The street sign is black and white. The buildings are made of brick and glass. The street is made of asphalt. The image is in a vintage style.
test_300.jpg,A red airplane flies through the sky.
test_301.jpg,A man wearing a blue shirt and jean overalls is standing in front of a white refrigerator.
test_302.jpg,A woman is training a dog in the backyard.
test_303.jpg,A child is eating a slice of pizza.
test_304.jpg,A skateboarder jumps over a skateboard in the street.
test_305.jpg,A man is fishing in the ocean and a man is flying a kite.
test_306.jpg,A young girl with a grey hat on is eating a cupcake.
test_307.jpg,A silver airplane is in the center of the picture.
test_308.jpg,Surfboard on top of black pickup truck in parking lot.
test_309.jpg,A man surfing in the ocean is partially obscured by a series of black squares.
test_310.jpg,A man in a fancy outfit is posing with a bear.
test_311.jpg,A red fire hydrant is surrounded by green bushes.
test_312.jpg,"A group of people are sitting around a table eating a meal. There is a pizza, salad, and french fries on the table."
test_313.jpg,A motorcycle with the word police on the front of it is being ridden by a man.
test_314.jpg,Man on motorcycle holding American flag.
test_315.jpg,A long shot of a vintage bomber plane.
test_316.jpg,A man is working outside.
test_317.jpg,A black and white photo of a train with trees in the background.
test_318.jpg,Black leather chair in front of a red wall with a lamp on the desk.
test_319.jpg,A brown cow stands behind a wooden fence in a field. The cow is looking at the camera. The background is a blur of green trees and blue sky.
test_320.jpg,A street sign that says Parson Street is in front of a building.
test_321.jpg,Two quail birds are standing on a sidewalk in front of a tall green grassy field.
test_322.jpg,Two zebras stand in tall grass field looking up at something.
test_323.jpg,A full length mirror is propped up against a wall next to a bed.
test_324.jpg,A red train is on the tracks in the station.
test_325.jpg,A close up of a cat looking out the window of a car.
test_326.jpg,A man is eating a salad and pizza at a restaurant.
test_327.jpg,A man is cutting a birthday cake for a woman.
test_328.jpg,A plastic bag of hot dogs sits on a white surface.
test_329.jpg,A bathroom under construction with a bathtub in the center.
test_330.jpg,Skateboarder in black pants and green socks rides on a sidewalk.
test_331.jpg,Polar bear in water with black squares all around.
test_332.jpg,A sheep is standing in front of a bicycle.
test_333.jpg,A faded photograph of three children standing in front of a house. The child on the left is holding a red baseball bat. The child in the middle is holding a white baseball. The child on the right is holding a baseball bat.
test_334.jpg,"A woman is sitting on a chair on a patio. She is wearing a brown sleeveless top, white shorts, and glasses. She is holding a phone. There is a plate and a black bag on the table."
test_335.jpg,The large outdoor swimming pool is surrounded by a fence and has several people in it. The pool is surrounded by trees and a few tables with people sitting at them.
test_336.jpg,A stop sign is in the center of the picture.
test_337.jpg,The inside of a kitchen with stainless steel refrigerators and cabinets.
test_338.jpg,Two children are standing on a snowy mountain.
test_339.jpg,A WW2 era bomber plane is flying through the sky.
test_340.jpg,A black and white cat is sniffing the air.
test_341.jpg,A lake with colorful kayaks and a stone wall in the background.
test_342.jpg,A group of elephants are drinking water in a grassy field.
test_343.jpg,Man in mirror with tie and glasses.
test_344.jpg,Woman eating hot dog in front of a building.
test_345.jpg,A hot dog with a pickle on top is on a napkin.
test_346.jpg,A bathroom sink is on a brown mat.
test_347.jpg,A black motorcycle rider is going down a road. The rider is wearing a red helmet. There are people standing on the side of the road watching the rider.
test_348.jpg,Skateboarder in mid air.
test_349.jpg,A man driving a covered wagon with two horses.
test_350.jpg,A white cat sits on the hood of a car.
test_351.jpg,Woman talking on cell phone with black hat and scarf.
