Index,Hypothesis,Reference,Sentence BLEU,ROUGE-L F1,BERTScore F1,METEOR
14,There are two giraffes in a field. There is a fence behind them. The grass is green and there are trees behind the fence.,A goat has its head turned back and it's looking at something. The goat is white but has a black nose and mouth and black ears. The horns of the goat are pointed upwards and has black tops. The goat is standing in green grass.,0.005713571839865608,0.2799999953920001,0.8766803741455078,0.11655011655011654
15,A man is standing on top of a skateboard. He is wearing a black jacket and black pants. There is a white building behind him.,A woman is walking her dog. She is on a skateboard while she is holding the leash of her dog. She is wearing a gray hoodie and some black shorts.,0.04247871121940876,0.37209301828015146,0.9171077013015747,0.1864406779661017
16,This is an image of a train. The train is red and white. There is a yellow line on the side of the train that is yellow and black and has a blue line next to it.,There are some portable bathrooms sitting near a railroad track. There are some trains sitting on the track. The portable bathrooms are blue with a white roof and the trains are yellow.,0.015436464226810553,0.3181818132231406,0.8860716223716736,0.21131595677050224
17,A bathroom with white walls. There is a mirror on the wall above the sink. The sink is white. On the other side of the bathroom there are two white towels on a white towel rack.,A very white bathroom has a very white sink and toilet. The shower curtain that hangs from the ceiling is also white. There is one wall that is all mirrored. The door is made of glass and the faucet is silver. The floor is made of black tile.,0.01293204290918568,0.3793103399227111,0.8987922072410583,0.18162393162393164
18,There is a large body of water in the middle of the ocean. The water is very calm and calm. There are small waves all around the water.,A man is in a black wetsuit. The man is riding a white surfboard. There is a large wave in the water the man is surfing on.,0.11295714543953923,0.42105262659279785,0.8950502276420593,0.3278338568509651
19,A white plate is sitting on top of a white table. There is a silver fork on the table next to the plate.,A pizza is on a brown wooden tray. The tray is placed on the stove top. The pizza has melted cheese and spinach on top of it. The stove is white with black burners.,0.0379948124693384,0.39999999520000007,0.8871700763702393,0.20874676580672716
20,There is a red and white train on the tracks. The train is white and blue. There are trees behind the train.,a flood is occuring. there is a lot of water on the road. the hydrant on the sidewalk is red. the garage doors are red in color . there are some pieces of grass growing.,0.017111774369591402,0.31578946890581727,0.8781666159629822,0.2636290065478088
21,"The image is of a large body of water. The water appears to be calm and calm. There are small waves in the water, but none of them are large enough to cause any serious damage. It is a sunny day and the sky is",there are four airplanes in the sky. There is a small hill under them. There is a field of grass under the airplanes. There are smoke trails coming out from behind the airplanes.,0.017812705640334513,0.36363635877024797,0.867629885673523,0.1900584795321637
22,There is a large airplane in the sky. The plane is white and has a red tail. There are many windows on the plane.,There is a large white airplane that is in the sky. There is a silver fence under the airplane. There are light poles on both sides of a fence under the plane.,0.13651322567180668,0.5999999950125001,0.9313563704490662,0.4230436518498803
23,A young boy is sitting on a bench. He is wearing a blue shirt and blue shorts. The bench is made of wood. There is a white wall behind the boy.,"A young lady is having a very fun time by herself. This young lady has on very short jean shorts, a turquoise top and some shades on. She is surfing a fake wave on a plastic board and having so much fun.",0.015495439126229039,0.2264150894268424,0.8849831223487854,0.12224938875305623
24,A man is standing on a skateboard. He is wearing a white shirt and blue shorts. There is a black and white fence behind the man.,A man is jumping in the air. The man is holding a green frisbee in his hand. There are trees behind the man.,0.06692987524817784,0.37837837338203073,0.9129838347434998,0.2953955386001165
25,A woman is playing tennis on a tennis court. She is wearing a white tank top and white shorts. There is a green tennis ball in front of her.,A tennis player has just forehand swung to hit a ball. The player has on a light blue shirt and headband. He has on brown nike shorts and white shoes.,0.021507159296110925,0.30434782109640834,0.8954112529754639,0.16039860760357655
26,The image is of a brown horse. The horse is standing on the grass. There is a tree behind the horse with a green leaf on it.,"There is a vase on a table.  The vase has a white enamel base and three flower holders.  In the vase is an assortment of artificial fall colored leaves and berries.  The colors depicted are different shades of orange.  The table appears to be in the backyard of a house.  Behind the vase is a picket fence, a sidewalk, some monkey grass, and some pink flowers.  On the other side of the fence the eaves of the neighboring house are seen.",0.007465434635884149,0.19718309480658602,0.8614097237586975,0.12444713128306878
27,A large black and white airplane is flying in the air. The plane is white and has a black tail. There is a large white building behind the plane.,A person is standing on the beach. They are flying a large yellow and red kite. There are small waves in the water. The person is wearing a black wet suit.,0.027345614913080192,0.4444444395654321,0.899111807346344,0.22727272727272727
28,A white plate is sitting on top of a white table. There is a silver fork on the table next to the plate.,A white plate of food. There is rice under a pile of broccoli. There are onions cut up on top of the broccoli.,0.08282282660969602,0.5714285664653063,0.8974425792694092,0.3234782608695652
29,This is an image of a street. The street is painted red and white. There is a red stop sign on the side of the street with a white arrow pointing to the left. On the right side there are two signs with white arrows pointing,"A stop sign is on a piece of wood and attached to a round sign that is white, with a red border around the outside. Below the stop sign there are two signs in Russian. The signs are attached to a rusty metal fence.",0.08847690883494508,0.45161289823100936,0.8779120445251465,0.2991709504314547
30,A man is standing on a tennis court playing tennis. He is wearing a white shirt and blue shorts. There is a green tennis ball in front of him.,a man is playing tennis. he is wearing  a sweatband in his hair. his hair is brown in color. his hair is very long. his uniform is white. he is also wearing white shorts.,0.045337614463787736,0.42857142361678,0.8879460096359253,0.2354499690894639
31,There are two boats in the water. One boat is white and the other is blue. The water is calm. There is a large body of water behind the boats.,Four sailboats with masts but no sails are lined up along the shore of a lake.  A hill rises beyond them in the sun.  Part of the hill is bare rock and dirt and part has low green bushes.  The sky is very blue beyond the hill.,0.011474603902624095,0.27118643609307674,0.8765929937362671,0.1516063707514641
32,A man is standing on the side of a building. He is wearing a black jacket and black pants. There is a white building behind him.,"A man is standing outside flying a black and white kite. He is wearing a white hat on his head, a suit coat, and dark colored pants. A shadow of the man can be seen beside him on the ground. The sky is clear and blue. Tall trees are seen below the sky.",0.08678407242814141,0.4745762667049699,0.9102771282196045,0.27552186878727636
33,"The image is of a large body of water. The water appears to be calm and calm. There are several small waves in the water, but none of them are as big as the one that is crashing down on the shore. In the distance",Five off white sheep are standing on a rocky grassy hill. The stones are medium sized and are grey and white. Beyond the sheep is a bright blue body of water and a set of beautiful grass covered mountains and a blue sky.,0.013534729403533573,0.30769230270295866,0.8545994162559509,0.20606995884773663
34,A black and white motorcycle is parked on a paved road. There is a white and red stop sign on the side of the motorcycle. The motorcycle has a red and black handle bar.,A large white truck sits in a parking space in a small parking lot. The trailer of the truck has a cover on it. On the other side of the parking lot are a few more cars. The other cars are parked next to a building that looks to be made of brick. There are a few bare plants in the front of the building.,0.01770972468753607,0.36065573309325455,0.8802441358566284,0.12924071082390953
35,This is an image of a street. The street is made up of brick. There is a clock on the side of the building. It is black and white and has a white face and black numbers on it. On the clock face there is,there is a big yellow sign. the sign is a warning sign. the sign is shaped like a diamond. there is a light above the sign.,0.015749252146908223,0.1999999956125001,0.8704997301101685,0.26446136997212266
36,There is a wooden table in front of a white wall. There are two glasses on top of the table. The table is made of wood.,An image of a peeled large banana dominates the picture. Three men are walking down the street.  The man in the front is by himself while two other men are in close proximity.  Two buses are parked along the side of the street.,0.014209624898277049,0.26923076459319534,0.8674811720848083,0.13317191283292978
37,There is a red and white bus on the street. The bus is white and blue. There are trees behind the bus.,"the scene takes place outdoors in a winter snowy landscape, three persons and a child are interacting. A man is leading a child into the ski lift provider. they are standing by the entrance about to enter, a man in a green jacket seems to the entrance attendant. a building with woodside panelling is above the people. a man is standing in the foreground, wearing an orange jacket. the ground is filled with snow, the people are wearing winter clothes. there are signs above the man and child.",0.0007274156793743788,0.1515151480027549,0.8475468754768372,0.07807125307125307
38,A large brown and white cow is standing in a field. There is a fence behind the cow.  The fence is made of metal bars. The cow has a white face and a black nose. It is looking towards the camera.,A large white cow is grazing in the grass. The cow is in a field with weeds and grass. There are trees behind the cow.,0.055098400518150015,0.5531914845450431,0.9182448983192444,0.35369184680451127
39,"The image is of a large body of water. The water appears to be calm and calm. There are small waves in the water, but none of them are large enough to cause any serious damage. It is a sunny day and the sky is",there is a big mountain. there are a lot of trees on the mountain. there are two girls walking along the trail. the trail is made of dirt. they are holding umbrellas in their hands.,0.013243489673261997,0.2142857093877552,0.8590002655982971,0.21909927679158445
40,A large white and blue truck is driving down a road. There is a red and white stop sign on the side of the truck. The road is paved and there are trees on both sides of it.,"There is a large strip of grass along a road, with buildings, people, buses, trees and flags. The grass is very green and has something more overgrown like bushes that run along the road. The strip of road that is showing to the right of the picture is black. There are two large buses on the road. One bus is red with yellow words on it and the other is black. There are people in both buses, and along the grass and road. There are large trees running by the roads and buildings in the middle and back of the picture. There are two buildings showing. One building is on a street corner and is white with many stories. The other is to the left and is grey with many stories. There are two flag poles and one of them has a flag hanging on it.",0.0030048853338972767,0.3404255278202807,0.868118405342102,0.11054090470044885
41,A man is sitting at a table. The table is made of wood. There is a white table cloth on top of the table with a black handle.,A menu is see hanging on the wall. The menu is over the kitchen area. There is a range top that has a couple of things on it. On the counter is some fish and chicken.,0.03532725431096017,0.37499999513888893,0.8764931559562683,0.17045454545454547
42,A man is standing on a beach. He is wearing a blue shirt and blue shorts. There is a white surfboard in front of him.,An elephant relaxes in the water. A man lays on the back of the elephant. A few other men stand around the elephant and look at it. The water is a brown color. The men are all wearing swim trunks. The sun is reflecting on the water.,0.011816882387057644,0.33962263681025284,0.8851081132888794,0.1450892857142857
43,A young boy is standing on a soccer field. He is wearing a white shirt and blue shorts. There is a red and white soccer ball in front of him.,a boy is playing frisbee. the frisbee is white in color. the shorts are red in color. his shirt is black and red. he is wearing white shoes.,0.024577774110849788,0.38095237599773246,0.901278555393219,0.23049645390070922
44,The image is of a train on the tracks. The train is red and white. There is a large white building behind the train.,A bunch of planes are in formation in the air. One plane is way farther away from the rest. The sky is a pretty blue color and a couple of clouds are seen.,0.016751547506971956,0.2790697627690644,0.884064793586731,0.14018691588785046
45,A man is skateboarding outside on a sunny day. He is wearing a black helmet and black pants. The skateboard he is on is black and white. There is a white fence behind the man.,A person with a black shirt on is jumping on a skateboard. There is a boy in a red jacket standing in front of him. There is a black fence behind the people.,0.06393697776755096,0.391304342826087,0.9195438623428345,0.36271753681392244
46,There are two boats in the water. One boat is white and the other is blue. The boat on the left is red and has a white flag on it. On the right side of the boat there is a black and white boat with a,There are many boats in the water. There are small waves in the water around the boats. There is a bird flying in the air above the water. There is a hill on the other side of the water.,0.10554464365233401,0.47999999512800007,0.8907762765884399,0.3748110831234256
47,This is an image of a train station. The train is red and white. There is a yellow line on the side of the train. On the left side there are two signs. One sign is white and the other is black and red.,"In this image, a downtown business district in an English speaking country is depicted. The image shows a narrow street with sidewalks on both sides, with customers walking up and down the sidewalks and going in and out of stores. The narrow street does not have any cars driving down it, but instead there is a train or streetcar running on rails. The train is white on the top and red on the bottom with a large glass windshield in front and smaller glass windows on the sides. It is coming up to an intersection. At the intersection, there is a sign that indicates only bicycles are allowed on the cross street. All the people in the picture are wearing lightweight jackets, so it must be fall or spring, as there is no snow or rain. There is a store called Dreams, and a sign advertising beds, though it is difficult to tell if they are beds for sale or rooms for rent. If I had to guess, I'd say this is an English speaking country in Europe.",0.0028708352022997394,0.2269503514269906,0.8581823706626892,0.09416767922235723
48,A red and white bus is driving down the street. There is a red stop sign on the side of the bus. The sky is very clear and blue.,"A bus is on the street. It is currently getting ready to pick some people up and drop some off. The bus is white, purple, and red on the top. The building has a lot of moss on it.",0.0211141267921977,0.3846153797337278,0.8901283740997314,0.2608814423602258
49,A man is standing on a grassy field. He is wearing a black jacket and black pants. There is a white fence behind the man.,A young boy is walking with a horse. The young boy has on a black sweater with a blue shirt tied around his waist. The horse is a dark brown color and looks very friendly.,0.020584849990208574,0.2666666617876544,0.898086428642273,0.2349295089936801
50,"This is an image of a road. The road is painted red and white. There is a red stop sign on the side of the road that says ""Stop"". The sign is white with black writing on it. On the left side there is",a sign is on a pole. the pole is green in color. there is an arrow on the sign. the arrow is white in color. there is writing on the sign.,0.023654374761034613,0.4285714241269842,0.8897596001625061,0.4606811145510835
51,A black and white truck is driving down a road. There is a red and black stop sign on the side of the truck. The road is paved and there are trees on both sides of it.,A vintage pick-up truck is parked at the sidewalk. The truck is beige with black roof. At the sidewalk is a black parking meter. The parking meter is attached to silver pole with blue painted letters on it.,0.019588124321942086,0.339622636511214,0.8834948539733887,0.25308276344838726
52,A man is standing on a tennis court. He is wearing a white shirt and blue shorts. There is a black and white net in front of him.,A man wearing striped swim shorts is standing on sand. There is also a black and white dog standing on the sand. There is a white frisbee in the air above the sand.,0.15477266003824341,0.5909090859090911,0.9125126004219055,0.3884615384615385
53,There is a white plate on the table. There are two glasses on top of the plate. The table is made of wood.,There are plates and bowls on top of a table. The table is wooden and there are small bowls in the middle. There is food on the plates. There are knives and forks on top of the plate.,0.14350263344516034,0.5789473635457064,0.9312529563903809,0.31997294097750717
54,A man is standing on a skateboard. He is wearing a white shirt and blue jeans. There is a red and white sign on the side of the man.,A group of people have gather around the skateboarding ramp to watch other skateboarder's skate on it. There is one person in the ramp. It looks like that person fell down off of their board.,0.01522114047039258,0.23529411287966176,0.8685033321380615,0.15466024709302326
55,A man in a white shirt and blue jeans is standing in front of a brick building. There is a silver chain link fence behind the man.,a bunch of donuts are being displayed. the top row of donuts are all glazed types. there is a person waiting in a grey shirt.,0.024010981785257506,0.2857142807256236,0.867741048336029,0.23172643543013915
56,A white plate is sitting on top of a white table. There is a glass on the table behind the plate. The table is made of wood.,A bag of potato chips is sitting on a couple of tan napkins on an oval plate. There are two half sandwiches on the plate with the chips. The sandwiches have black grill marks on the tops. There is a yellow mug on the table next to the plate.,0.04247910770080996,0.43999999551200003,0.8921341300010681,0.19230769230769232
57,There are two motorcycles parked on the street. The motorcycles are red and black. There is a white building behind the motorcycles.,there is a big motorcycle in the parking lot. it looks just like a race car. it is blue and gray in  color. the seats are very big. the wheels are very spaced apart. it doesn't look like a motorcycle.,0.011087567278942176,0.22727272253099182,0.8904334306716919,0.1570680628272251
58,A man is standing on top of a white surfboard. The man has on a blue shirt and blue shorts. There is a large wave in the water behind the man.,A large splash is in front of a wave in the water. There is a large white and black surf board in the water. There is a black dog that is riding on top of the surf board.,0.13071441528956085,0.6222222172246915,0.916170060634613,0.3131102505543971
59,A black and white photo of a man riding a motorcycle. The man is wearing a black helmet and black pants. There is a white building behind the man.,A black parking meter with a white sign on it. There is a car parked in front of the parking meter. There is a shadow of a tree on top of the car.,0.04962058043313963,0.39999999501250005,0.892209529876709,0.24195012161033863
60,There are two horses in the field. One of the horses is black and the other one is brown and white. There is a fence behind them.,brown baby bears are walking in the grass. There is a large log above them next to two large rocks.,0.04885744139976472,0.4102564052596976,0.8953045010566711,0.30495169082125606
61,There is a plane in the sky. The plane is white in color. There are trees behind the plane.,There are four jets flying in the sky together. Each jet is leaving a trail of puffy white smoke behind the other one. The sky is a bright blue.,0.027551063865234673,0.5263157849722992,0.9088801741600037,0.24527744982290436
62,A man is standing in front of a brick building. He is wearing a white shirt and black pants. There is a silver clock on the building behind him.,The tall large building is in the city. On the front of the building are many windows. It also has a clocks telling the time of different countries. The sky is blue but mostly cloudy.,0.01871555367120879,0.2692307642603551,0.8691306114196777,0.14534883720930233
63,A plate of food sits on top of a white table. There is a glass on the table behind the plate. The plate is sitting on a brown tablecloth.,A plate with a colorful rim on it is sitting on a table. There is a piece of chicken on the plate with salad next to it. There is also a pile of french fries on the plate.,0.16228081976864892,0.47619047123582764,0.9112828969955444,0.2944053281167169
64,There is a wooden table in front of a white wall. There are books and papers on top of the table.  There is also a black and white picture hanging on the wall above the books. The table is made of wood.,A display window is seen with women's underwear on white mannequins inside in a mall. Beside the window there is a toy table with chairs around it which three plastic bears are sitting. There is a toy teapot with slots for coins so children can ride with the bears.,0.02704691012002236,0.2222222174351223,0.8580408692359924,0.15527950310559005
65,The image is of a man and a woman. The man is wearing a white shirt and blue jeans. He is holding a black and white frisbee in his hand. There is a red and black umbrella behind the man.,A piece of wood is sitting on a counter. There is a knife with a black handle on top of the wood. There is a white plate of food behind the wood.,0.041490709307038166,0.355555550617284,0.8842760920524597,0.34024390243902436
66,There is a clock on the side of the building. The clock is black and white. There are two clocks on each side. One is white and the other one is red and black.,A tall brick tower has two clocks on separate sides of the tower walls.  The clocks on the tower have roman numerals and gold clock hands.  The center of the clock is burgundy and the outer part of the clock is blue.  The tower has a narrowing tiled and reddish steeple at the tower top. Black metal grills cover arched window openings under the clock.  Full view of the clock is obstructed by stray green leaves on thin brown branches.  The sky is white with clouds.,0.012903002656321294,0.2857142817473436,0.864933967590332,0.16009564094405657
67,A man is standing on a snowboard. He is wearing a black jacket and black pants. There is snow all over the ground. The man has a white helmet on his head.,A person is jumping in the air on a snowboard. There is a ski lift behind them. There are trees next to the ski lift. There is a lot of snow on the ground under them.,0.0406884935017595,0.36734693377759275,0.9077960848808289,0.29788179316670493
68,A woman is standing on a tennis court playing tennis. She is wearing a white tank top and white shorts. There is a green tennis ball in front of her.,a woman is playing some tennis. her hat is white in color. she is wearing a skirt. the skirt is white in color.,0.048368805592847286,0.42105262680055405,0.904407262802124,0.38236836192045537
69,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there is another mirror with a white frame. Next to the other mirror,a kitchen that is empty isn't being used by anyone. the counters are clean and empty. the grill is black and has nothing on it.,0.006550873947814101,0.12244897469387774,0.8511613607406616,0.14869888475836432
70,A cat is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall.,A brown teddy bear is sitting in a window sill. There is a book on its lap. There is a white bar in front of the bear. There is a window behind the bear.,0.040408648722332005,0.44999999501250004,0.8988674283027649,0.2746100053792361
71,A woman is playing tennis on a tennis court. She is wearing a white tank top and white shorts. There is a green tennis ball in front of her.,A woman in a white shirt and red skirt is playing tennis. She is swinging a tennis racket a ball. There is a black fence behind the woman.,0.06551247989407596,0.5116279019794485,0.9295808672904968,0.4285488335310399
72,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man.,"Three caucasian men are standing against a white wall. They are all wearing black shirts. The man on the far left is holding a white video game controller in his right hand. He has brown hair, and a brown beard and mustache. His shirt has long sleeves. The man in the middle has dark hair that is thinning around his temples. His arms are crossed across his chest, and his right hand is covering his mouth. The man on the far right is wearing a black sweatshirt with gray lettering. He also has a white video game controller in his right hand. He has brown hair, and brown facial hair.",0.0004169651664161829,0.15999999664355563,0.8558478355407715,0.0729819210902297
73,A man is standing on top of a building. He is wearing a black jacket and black pants. There is a white building behind him.,A man is wearing a black wet suit. He is carrying a large white surf board. There are large boulders next to the man.,0.15980518115118314,0.46153845654174885,0.9184961915016174,0.3314358218168101
74,A bathroom with white walls. There is a mirror on the wall above the toilet. The toilet is white and has a black handle. On the other side of the bathroom there are white tiles.,"The vanity in this fancy, large bathroom is very long and is made of medium stained wood. The lighting above the vanity are three hanging, glass covered globes. The counter of the vanity has a sink as well as a vase filled with purple flowers. The walls are white and the tiles are all made of stone. The shower is also tiled with stone like tiles and is very large and open.",0.009814280524932401,0.36111110649691364,0.8825119137763977,0.13177159590043924
75,A man is walking on a sidewalk. He is wearing a black jacket and black pants. There is a red and white sign on the sidewalk next to the man.,A woman is holding an umbrella. The woman is coming out of the train station. The picture is in black and white. There are tall buildings in the near distance.,0.010815593729607857,0.3181818132231406,0.8978858590126038,0.15
76,There is a train on the tracks. The train is red and white. There are trees behind the train.,"An old fashioned bus is seen on the street. The bus is red on the bottom and beige on the top. A chain link fence is on the right side of the bus, and behind the fence is a large green metal crane. The sky above is gray and cloudy.",0.008908006221442064,0.29787233624264375,0.9000126719474792,0.13550106609808102
77,There is a toilet in the bathroom. The toilet is white. There is also a mirror on the wall behind the toilet.,there is a toilet in a bathroom. the toilet is white. there are tiles on the floor. the tiles are white and green. there is a bucket next to the toilet.,0.13671158580462087,0.5161290273048909,0.9293003082275391,0.4853677043599524
78,A man is standing on top of a wooden bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man.,a bird is eating out of a hand. the hand is white in color. the bird is eating corn. the corn is yellow. the bird is a pigeon.,0.022872196013470604,0.2222222174691359,0.8698731064796448,0.24353789344118168
79,A little girl is sitting on a bed. She is wearing a white t-shirt and blue jeans. There is a blue blanket on top of her head.,A baby is sleeping on a covered mattress. His shirt is black white and blue. The mattress cover has designs all over it. There is a doll with a blue and purple hoody nearby.,0.044832540867102276,0.3333333284114584,0.9078462719917297,0.2880431451860023
80,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels. One is on top and the other is,There is a bush that is shaped into a person. It is in front of a red building. There is houses behind the bush in the distance.,0.03408981146282771,0.26086956045368626,0.8654417395591736,0.25708962446767325
81,A man is standing on a snowboard. He is wearing a black jacket and black pants. There is snow on the ground behind him.,"A young child is attempting to ski. However, no ski poles are being held by the blonde haired child. The child is wearing a yellow vest over a light blue jacket along with pink gloves. The bottom half of the outfit is black pants and grey and red skiis. There is a smooth surface of snow featured.",0.01581124163500845,0.31249999582519533,0.8920798301696777,0.16577695013449203
82,"The image is of a large body of water. The water appears to be calm and calm. There are small waves in the water, but none of them are large enough to cause any serious damage.","A green pasture is depicted in this image.  The pasture has a lake running through it with clear, calm water.  Grass on both sides of the water is tall and a fence can be seen at the front of the image.  The grass around the fence is really tall.  Cows are on the far side of the lake.",0.00550845468228584,0.2941176422145329,0.8752493858337402,0.13440860215053765
83,A black laptop is sitting on a desk. There is a black mouse on top of the laptop. The desk is made of wood.,A hand is reaching for a black and silver mouse. There is a laptop next to the mouse on the desk. There is a speaker next to the laptop.,0.13007805666619845,0.5882352891349482,0.9169281721115112,0.3733552631578947
84,A man is walking on a sidewalk. He is wearing a black jacket and black pants. There is a red light on the street behind him.,A yellow hydrant is near street. The hydrant has blue and red accents on it. There are a bunch of trees on a sidewalk overlooking some parked cars and a motorcycle.,0.018956961226810037,0.3913043429111531,0.8798285722732544,0.18032786885245902
85,Two giraffes are standing next to each other.  The giraffe is facing the left and is looking directly at the camera. It has a long neck and a black and white stripe down its back. The ground is covered with dirt and,"Two giraffes are standing together but facing opposite directions. The both have brown patches laid out in different patterns. Some of the spots have smooth edges and some have irregular edges. There are small and large patches, with the smaller patches on their heads and upper part of their necks. Both animals have short furry manes running down the length of their necks. They also have short horns on the top of their heads. They are standing near the wooden fence of their pen surrounded by trees with many green leaves.",0.022859004795867683,0.20833332875868066,0.8722860813140869,0.11751193702413214
86,A man is standing on a sidewalk. He is wearing a white shirt and blue jeans. There is a red and white sign on the sidewalk next to the man.,a stand is selling fruit. most of the fruit is oranges. there are bags of oranges next to the pile. the truck is bright yellow.,0.03949296439011767,0.21052631080332423,0.8752676248550415,0.24921568627450982
87,This is an image of a train. The train is red and white. There is a blue line on the side of the train with a yellow line next to it.,There is a train on the train tracks. The train is black with white numbers on the front of it. In the distance you can see trees with green leads and a black metal fence.,0.061414424164811195,0.4999999950347222,0.8980115652084351,0.2572896596017983
88,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there is another mirror with a white frame. Next to the other mirror,A kitchen sink and dishwasher is shown. The tiles on the wall are white and have some red ones. There is fruit sitting on the table and the area is pretty tidy.,0.03172414419318193,0.2641509384122464,0.868272066116333,0.21084337349397586
89,A man is surfing in the water. He is wearing a white surfboard. The water is very calm. There is a large wave in front of him.,"A man wearing blue trunks is surfing. He is facing towards the wave. His face is not visible, and his body is turned to the side. He is using a white surfboard and only the front of which is visible.",0.020595578479463767,0.4615384567233728,0.9108375310897827,0.2300315819695665
90,A man is standing on top of a surfboard. He is wearing a black wet suit. There is a large wave in the water. The man has on a white helmet.,A person is standing on top of a white surfboard. There are three small hooks on the bottom of the surfboard. There is a large white splash in the water from the man.,0.2503537279876348,0.5957446758533274,0.9371735453605652,0.4024073761498861
91,A man is standing on top of a skateboard. He is wearing a blue shirt and blue shorts. There is a white building behind the man.,"There is a boy in the foreground of the picture. He has his back to the camera. He is wearing a blue short-sleeved shirt, blue shorts, blue socks, and white sneakers. He is standing in a green grassy field. The day is sunny and the sky is bright blue. The boy is getting a kite up into the air. The kite is black, white, red, orange, yellow, green, blue, and purple. In the distance there is a fence separating the grassy area from a hill. Behind the hill is an orange spherical hot air balloon. The hot air balloon's basket cannot be seen.",0.01156602381048245,0.2588235258131488,0.8794491291046143,0.0944386149003148
